location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-13T06:00:00.000Z,2019-11-13T07:00:00+01:00,no2,1.77,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-13T05:00:00.000Z,2019-11-13T06:00:00+01:00,no2,1.74,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-13T04:00:00.000Z,2019-11-13T05:00:00+01:00,no2,2.13,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-13T03:00:00.000Z,2019-11-13T04:00:00+01:00,no2,1.95,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-13T02:00:00.000Z,2019-11-13T03:00:00+01:00,no2,2.64,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-13T01:00:00.000Z,2019-11-13T02:00:00+01:00,no2,3.2,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-13T00:00:00.000Z,2019-11-13T01:00:00+01:00,no2,10.47,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-12T23:00:00.000Z,2019-11-13T00:00:00+01:00,no2,16.33,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-12T22:00:00.000Z,2019-11-12T23:00:00+01:00,no2,15.62,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-12T21:00:00.000Z,2019-11-12T22:00:00+01:00,no2,16.25,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-12T20:00:00.000Z,2019-11-12T21:00:00+01:00,no2,17.27,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-12T19:00:00.000Z,2019-11-12T20:00:00+01:00,no2,19.65,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-12T18:00:00.000Z,2019-11-12T19:00:00+01:00,no2,22.77,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-12T17:00:00.000Z,2019-11-12T18:00:00+01:00,no2,19.51,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-12T16:00:00.000Z,2019-11-12T17:00:00+01:00,no2,18.66,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-12T15:00:00.000Z,2019-11-12T16:00:00+01:00,no2,21.11,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-12T14:00:00.000Z,2019-11-12T15:00:00+01:00,no2,25.16,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-12T13:00:00.000Z,2019-11-12T14:00:00+01:00,no2,23.44,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-12T12:00:00.000Z,2019-11-12T13:00:00+01:00,no2,15.75,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-12T11:00:00.000Z,2019-11-12T12:00:00+01:00,no2,14.37,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-12T10:00:00.000Z,2019-11-12T11:00:00+01:00,no2,13.06,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-12T09:00:00.000Z,2019-11-12T10:00:00+01:00,no2,13.49,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-12T08:00:00.000Z,2019-11-12T09:00:00+01:00,no2,15.8,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-12T07:00:00.000Z,2019-11-12T08:00:00+01:00,no2,11.88,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-12T06:00:00.000Z,2019-11-12T07:00:00+01:00,no2,7.72,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-12T05:00:00.000Z,2019-11-12T06:00:00+01:00,no2,11.58,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-12T04:00:00.000Z,2019-11-12T05:00:00+01:00,no2,15.71,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-12T03:00:00.000Z,2019-11-12T04:00:00+01:00,no2,11.7,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-12T02:00:00.000Z,2019-11-12T03:00:00+01:00,no2,2.42,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-12T01:00:00.000Z,2019-11-12T02:00:00+01:00,no2,4.36,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-12T00:00:00.000Z,2019-11-12T01:00:00+01:00,no2,5.05,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-11T23:00:00.000Z,2019-11-12T00:00:00+01:00,no2,2.2,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-11T22:00:00.000Z,2019-11-11T23:00:00+01:00,no2,2.19,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-11T21:00:00.000Z,2019-11-11T22:00:00+01:00,no2,2.6,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-11T20:00:00.000Z,2019-11-11T21:00:00+01:00,no2,2.96,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-11T19:00:00.000Z,2019-11-11T20:00:00+01:00,no2,3.1,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-11T18:00:00.000Z,2019-11-11T19:00:00+01:00,no2,3.33,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-11T17:00:00.000Z,2019-11-11T18:00:00+01:00,no2,4.76,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-11T16:00:00.000Z,2019-11-11T17:00:00+01:00,no2,10.24,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-11T15:00:00.000Z,2019-11-11T16:00:00+01:00,no2,20.68,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-11T14:00:00.000Z,2019-11-11T15:00:00+01:00,no2,14.44,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-11T13:00:00.000Z,2019-11-11T14:00:00+01:00,no2,13.38,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-11T12:00:00.000Z,2019-11-11T13:00:00+01:00,no2,14.72,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-11T11:00:00.000Z,2019-11-11T12:00:00+01:00,no2,14.52,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-11T10:00:00.000Z,2019-11-11T11:00:00+01:00,no2,18.47,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-11T09:00:00.000Z,2019-11-11T10:00:00+01:00,no2,21.02,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-11T08:00:00.000Z,2019-11-11T09:00:00+01:00,no2,26.88,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-11T07:00:00.000Z,2019-11-11T08:00:00+01:00,no2,28.73,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-11T06:00:00.000Z,2019-11-11T07:00:00+01:00,no2,31.23,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-11T05:00:00.000Z,2019-11-11T06:00:00+01:00,no2,40.02,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-11T04:00:00.000Z,2019-11-11T05:00:00+01:00,no2,40.52,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-11T03:00:00.000Z,2019-11-11T04:00:00+01:00,no2,42.93,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-11T02:00:00.000Z,2019-11-11T03:00:00+01:00,no2,43.91,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-11T01:00:00.000Z,2019-11-11T02:00:00+01:00,no2,47.43,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-11T00:00:00.000Z,2019-11-11T01:00:00+01:00,no2,48.45,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-10T23:00:00.000Z,2019-11-11T00:00:00+01:00,no2,44.89,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-10T22:00:00.000Z,2019-11-10T23:00:00+01:00,no2,43.72,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-10T21:00:00.000Z,2019-11-10T22:00:00+01:00,no2,38.17,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-10T20:00:00.000Z,2019-11-10T21:00:00+01:00,no2,41.04,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-10T19:00:00.000Z,2019-11-10T20:00:00+01:00,no2,41.17,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-10T18:00:00.000Z,2019-11-10T19:00:00+01:00,no2,37.74,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-10T17:00:00.000Z,2019-11-10T18:00:00+01:00,no2,33.04,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-10T16:00:00.000Z,2019-11-10T17:00:00+01:00,no2,31.47,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-10T15:00:00.000Z,2019-11-10T16:00:00+01:00,no2,23.24,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-10T14:00:00.000Z,2019-11-10T15:00:00+01:00,no2,14.81,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-10T13:00:00.000Z,2019-11-10T14:00:00+01:00,no2,12.53,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-10T12:00:00.000Z,2019-11-10T13:00:00+01:00,no2,14.12,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-10T11:00:00.000Z,2019-11-10T12:00:00+01:00,no2,17.7,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-10T10:00:00.000Z,2019-11-10T11:00:00+01:00,no2,17.73,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-10T09:00:00.000Z,2019-11-10T10:00:00+01:00,no2,16.3,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-10T08:00:00.000Z,2019-11-10T09:00:00+01:00,no2,16.81,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-10T07:00:00.000Z,2019-11-10T08:00:00+01:00,no2,20.12,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-10T06:00:00.000Z,2019-11-10T07:00:00+01:00,no2,25.13,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-10T05:00:00.000Z,2019-11-10T06:00:00+01:00,no2,33.91,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-10T04:00:00.000Z,2019-11-10T05:00:00+01:00,no2,37.78,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-10T03:00:00.000Z,2019-11-10T04:00:00+01:00,no2,37.18,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-10T02:00:00.000Z,2019-11-10T03:00:00+01:00,no2,39.02,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-10T01:00:00.000Z,2019-11-10T02:00:00+01:00,no2,39.51,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-10T00:00:00.000Z,2019-11-10T01:00:00+01:00,no2,42.34,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-09T23:00:00.000Z,2019-11-10T00:00:00+01:00,no2,35.86,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-09T22:00:00.000Z,2019-11-09T23:00:00+01:00,no2,36.08,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-09T21:00:00.000Z,2019-11-09T22:00:00+01:00,no2,28.67,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-09T20:00:00.000Z,2019-11-09T21:00:00+01:00,no2,29.88,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-09T19:00:00.000Z,2019-11-09T20:00:00+01:00,no2,11.65,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-09T18:00:00.000Z,2019-11-09T19:00:00+01:00,no2,3.67,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-09T17:00:00.000Z,2019-11-09T18:00:00+01:00,no2,3.44,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-09T16:00:00.000Z,2019-11-09T17:00:00+01:00,no2,3.87,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-09T15:00:00.000Z,2019-11-09T16:00:00+01:00,no2,2.45,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-09T14:00:00.000Z,2019-11-09T15:00:00+01:00,no2,2.04,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-09T13:00:00.000Z,2019-11-09T14:00:00+01:00,no2,1.85,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-09T12:00:00.000Z,2019-11-09T13:00:00+01:00,no2,1.86,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-09T11:00:00.000Z,2019-11-09T12:00:00+01:00,no2,2.18,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-09T10:00:00.000Z,2019-11-09T11:00:00+01:00,no2,3.39,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-09T09:00:00.000Z,2019-11-09T10:00:00+01:00,no2,3.08,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-09T08:00:00.000Z,2019-11-09T09:00:00+01:00,no2,2.73,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-09T07:00:00.000Z,2019-11-09T08:00:00+01:00,no2,3.31,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-09T06:00:00.000Z,2019-11-09T07:00:00+01:00,no2,3.14,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-09T05:00:00.000Z,2019-11-09T06:00:00+01:00,no2,2.58,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-09T04:00:00.000Z,2019-11-09T05:00:00+01:00,no2,14.08,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-09T03:00:00.000Z,2019-11-09T04:00:00+01:00,no2,19.21,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-09T02:00:00.000Z,2019-11-09T03:00:00+01:00,no2,24.81,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-09T01:00:00.000Z,2019-11-09T02:00:00+01:00,no2,27.3,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-09T00:00:00.000Z,2019-11-09T01:00:00+01:00,no2,32.62,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-08T23:00:00.000Z,2019-11-09T00:00:00+01:00,no2,43.41,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-08T22:00:00.000Z,2019-11-08T23:00:00+01:00,no2,48.47,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-08T21:00:00.000Z,2019-11-08T22:00:00+01:00,no2,-999,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-08T20:00:00.000Z,2019-11-08T21:00:00+01:00,no2,52.14,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-08T19:00:00.000Z,2019-11-08T20:00:00+01:00,no2,49.52,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-08T18:00:00.000Z,2019-11-08T19:00:00+01:00,no2,44.05,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-08T17:00:00.000Z,2019-11-08T18:00:00+01:00,no2,38.2,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-08T16:00:00.000Z,2019-11-08T17:00:00+01:00,no2,29.4,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-08T15:00:00.000Z,2019-11-08T16:00:00+01:00,no2,18.9,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-08T14:00:00.000Z,2019-11-08T15:00:00+01:00,no2,21.24,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-08T13:00:00.000Z,2019-11-08T14:00:00+01:00,no2,20.89,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
De Zilk-Vogelaarsdreef,De Zilk,NL,2019-11-08T12:00:00.000Z,2019-11-08T13:00:00+01:00,no2,-999,µg/m³,52.2966,4.51082,"[{""name"":""RIVM"",""url"":""http://www.lml.rivm.nl/""}]"
